StartDate,CanBook,Location,Title
"2022-09-03T09:00:01",false,"Kilfinane Outdoor Adventure Centre","Being A Scouter"
"2022-09-01T19:00:33",false,"Dolphin's Barn Scout Den","Safeguarding Training"
"2022-08-31T19:00:28",false,"Prosperous Parish Centre","Skills Course"
"2022-08-29T19:00:08",false,"Prosperous Parish Centre","Skills Course"
"2022-08-25T19:00:43",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-08-25T19:00:15",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-08-17T19:00:02",false,"Prosperous Parish Centre","Skills Course"
"2022-08-15T17:00:25",false,"Prosperous Parish Centre","Skills Course"
"2022-08-13T09:30:43",false,"Kilcully Scout Campsite","Safeguarding Training"
"2022-08-11T09:00:44",false,"Howth Scout Den","Overnights Camping & Adventures (Domestic)"
"2022-08-10T19:00:51",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-07-22T19:00:25",false,"Dolphin's Barn Scout Den","Safeguarding Training"
"2022-07-17T19:00:19",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-07-16T19:00:59",false,"2nd Westmeanth Scout Den","Overnights Camping & Adventures (Domestic)"
"2022-07-16T19:00:23",false,"ATHLONE                       ","Overnights Camping & Adventures (Domestic)"
"2022-07-16T19:00:22",false,"Lakelands Athlone","Safeguarding Training"
"2022-07-04T19:00:32",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-29T19:00:04",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-28T19:00:58",false,"Dolphin's Barn Scout Den","Safeguarding Training"
"2022-06-28T19:00:37",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-25T19:00:32",false,"KILFINANE OUTDOOR EDUCATION   ","Being A Scouter"
"2022-06-25T10:00:30",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-06-25T09:00:25",false,"Dolphin's Barn Scout Den","Being A Scouter"
"2022-06-25T09:00:07",false,"Kilfinane Outdoor Adventure Centre","Being A Scouter"
"2022-06-23T19:00:38",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-23T19:00:21",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-22T09:00:51",false,"Beltra Hall","Being A Scouter"
"2022-06-20T19:00:25",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-18T09:30:48",false,"Kilcully Scout Campsite","Safeguarding Training"
"2022-06-15T19:00:03",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-14T19:00:19",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-14T19:00:15",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-11T19:00:14",false,"Dolphin's Barn Scout Den","Overnights Camping & Adventures (Domestic)"
"2022-06-11T09:30:14",false,"Castleconnell Scout Campsite, Limerick","Safeguarding Training"
"2022-06-11T09:00:33",false,"Arklow Scout Den","Being A Scouter"
"2022-06-07T19:00:38",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-06-01T19:00:30",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-31T19:00:28",false,"ONLINE VIA ZOOM","Overnights Camping & Adventures (Domestic)"
"2022-05-28T09:00:30",false,"Corduff Scout Den","Being A Scouter"
"2022-05-28T09:00:09",false,"St Paul's Scout Hall, Waterford","Being A Scouter"
"2022-05-26T19:30:10",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-25T19:00:12",false,"Carrickmacross, Co. Monaghan","Safeguarding Training"
"2022-05-24T19:00:46",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-23T19:00:44",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-23T19:00:40",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-23T19:00:32",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-19T19:00:55",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-16T19:00:20",false,"Howth Scout Den","Safeguarding Training"
"2022-05-15T19:00:36",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-14T19:00:08",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-11T19:00:39",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-11T19:00:00",false,"3/40/41 Dub Donnybrook Scout Den","Overnights Camping & Adventures (Domestic)"
"2022-05-09T19:00:31",false,"Brackenstown Scout Den","Safeguarding Training"
"2022-05-09T19:00:29",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-07T09:00:08",false,"An Tobar Retreat & Spirituality Centre","Being A Scouter"
"2022-05-05T19:30:16",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-03T19:00:17",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-05-02T09:00:33",false,"Dunboyne Scout Den","Overnights Adventures and International Camp"
"2022-04-28T19:00:59",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-27T19:00:42",false,"ONLINE VIA ZOOM","Overnights Adventures and International Camp"
"2022-04-26T19:30:54",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-26T19:00:23",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-25T19:00:38",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-04-25T09:00:56",false,"Brackenstown Scout Den","Overnights Camping & Adventures (Domestic)"
"2022-04-23T09:00:36",false,"Share Centre","Being A Scouter"
"2022-04-22T19:00:00",false,"St. Olivers Scout Hall","Safeguarding Training"
"2022-04-13T19:00:11",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-13T19:00:05",false,"ONLINE VIA ZOOM","Overnights Camping & Adventures (Domestic)"
"2022-04-12T19:30:33",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-09T19:00:17",false,"St. Olivers Scout Hall","Being A Scouter"
"2022-04-05T19:00:47",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-04-02T09:00:53",false,"Portlaoise Midland Park Hotel","Group Leader/County Commissioner - Modules 2 & 3"
"2022-03-30T19:00:02",false,"Cooleven Scout Den, Ballybrack, Co Dublin","Overnights Camping & Adventures (Domestic)"
"2022-03-29T19:30:29",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-29T19:00:43",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-28T19:00:29",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-28T19:00:22",false,"Brackenstown Scout Den","Safeguarding Training"
"2022-03-26T09:00:37",false,"Faith Mission, Durrow","Being A Scouter"
"2022-03-26T09:00:26",false,"Kilcully Scout Campsite","Being A Scouter"
"2022-03-25T19:00:06",false,"ONLINE VIA ZOOM","Overnights Camping & Adventures (Domestic)"
"2022-03-24T19:00:52",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-23T19:00:05",false,"ONLINE VIA ZOOM","Overnights Camping & Adventures (Domestic)"
"2022-03-22T09:00:44",false,"Bayside Community Centre","Overnights Camping & Adventures (Domestic)"
"2022-03-16T19:00:28",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-15T20:00:50",false,"ONLINE VIA ZOOM","Online Development Session - Group Leader County Commissioner Training"
"2022-03-14T19:00:43",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-13T19:00:44",false,"Kilcoole Scout Den","Skills Course"
"2022-03-12T09:00:29",false,"Faith Mission, Durrow","Youth Led Programme"
"2022-03-12T08:30:54",false,"Burncourt Scout Campsite","Adventure Skills Facilitator"
"2022-03-10T19:30:27",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-10T19:30:03",false,"ONLINE VIA ZOOM","Online Development Session - Group Leader County Commissioner Training"
"2022-03-08T19:00:23",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-06T16:59:19",false,"Ruan Scout Campsite","Skills Course"
"2022-03-03T19:00:20",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-03-02T19:00:45",false,"ONLINE VIA ZOOM","Overnights Camping & Adventures (Domestic)"
"2022-02-28T19:00:16",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-26T19:00:02",false,"Inistoige Scout Campsite","Skills Course"
"2022-02-24T19:00:52",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-23T20:00:51",false,"ONLINE VIA ZOOM","Online Development Session - Group Leader County Commissioner Training"
"2022-02-22T19:00:54",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-22T19:00:14",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-19T10:00:04",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-17T19:30:35",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-16T19:00:42",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-16T19:00:36",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-15T19:00:48",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-14T19:15:45",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-12T10:00:39",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-08T18:30:21",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-07T19:00:11",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-01T19:30:07",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-02-01T19:15:28",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-01T19:00:58",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-01T19:00:50",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-02-01T19:00:37",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-31T19:00:39",false,"ONLINE VIA ZOOM","Being A Scouter"
"2022-01-27T19:00:20",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-27T19:00:19",false,"ONLINE VIA ZOOM","Overnights Adventures and International Camp"
"2022-01-25T19:00:20",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-25T19:00:02",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-24T19:00:48",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-19T19:00:08",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-17T19:00:19",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-13T19:00:34",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-11T19:00:02",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-10T19:00:04",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2022-01-01T19:00:56",false,"ONLINE VIA ZOOM","The Story of Scouting eLearning Module"
"2022-01-01T09:00:22",false,"Larch Hill International Scout Centre","Skills Course"
"2022-01-01T09:00:18",false,"Larch Hill National Campsite","Adventure Skills Facilitator"
"2022-01-01T09:00:17",false,"Larch Hill International Scout Centre","Adventure Skills Facilitator"
"2022-01-01T09:00:04",false,"Larch Hill International Scout Centre","Adventure Skills Facilitator"
"2021-12-07T19:00:28",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-12-05T10:00:53",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-12-04T10:00:46",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-12-04T10:00:16",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-12-01T19:00:36",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-30T19:00:29",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2021-11-27T09:00:07",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-11-25T19:30:41",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-23T19:00:50",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-16T19:00:30",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-11-15T19:00:39",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-15T19:00:30",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-08T19:00:50",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-11-04T19:30:44",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-04T19:00:27",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-04T19:00:08",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-11-02T19:00:22",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-11-01T19:00:05",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-30T19:00:31",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2021-10-28T19:00:28",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-10-28T19:00:27",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-26T19:00:20",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-26T19:00:08",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-19T19:00:16",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-16T10:00:46",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-16T10:00:15",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-16T09:00:48",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-14T19:30:49",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-12T19:00:39",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-12T19:00:23",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-12T19:00:04",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-11T19:00:51",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-10-11T19:00:32",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-07T19:00:26",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-07T17:00:00",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-05T19:30:19",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-05T19:00:54",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-05T19:00:19",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-10-05T19:00:07",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-10-04T19:00:25",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-30T19:00:52",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-28T19:00:44",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-28T19:00:23",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-27T19:00:23",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-23T19:00:13",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-23T19:00:04",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-21T19:00:31",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-20T19:00:34",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-09-15T19:00:36",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-14T19:30:46",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-14T19:00:05",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-11T10:00:06",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-09-08T19:30:30",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-08T19:00:22",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-08T19:00:09",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-09-06T19:00:43",false,"ONLINE VIA ZOOM","Skills Course"
"2021-09-04T10:00:08",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-08-31T19:00:16",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-08-30T19:00:16",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-08-24T19:00:13",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-08-04T20:00:38",false,"5th/6th Dromore","Safeguarding Refresher Training"
"2021-07-29T19:00:44",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-27T19:30:36",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-27T19:00:31",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-24T19:00:46",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-24T10:00:04",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-07-23T19:00:13",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-22T19:00:28",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-20T20:00:13",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-20T19:00:46",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-20T19:00:31",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-19T19:00:09",false,"ONLINE VIA ZOOM","Overnights Adventures and International Camp"
"2021-07-15T19:30:15",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-15T19:00:07",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-14T19:00:23",false,"SHARE CENTRE                  ","Safeguarding Refresher Training"
"2021-07-13T19:00:22",false,"ONLINE VIA ZOOM","Overnights Adventures and International Camp"
"2021-07-13T09:00:42",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-12T19:00:48",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-07-09T19:00:20",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-07-08T19:30:40",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-08T19:00:22",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-07T19:30:14",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-06T14:00:34",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-07-01T19:00:08",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-30T19:00:13",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-06-29T19:00:17",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-28T19:00:48",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-24T19:00:55",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-24T19:00:00",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-06-23T19:00:16",false,"ONLINE VIA ZOOM","The Story of Scouting Interactive"
"2021-06-22T19:30:03",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-19T09:00:04",false,"Bluebell Scout Den","Skills Course"
"2021-06-16T19:00:54",false,"ONLINE VIA ZOOM","Safeguarding Training"
"2021-06-16T19:00:34",false,"ONLINE VIA ZOOM","Initial Safeguarding Training"
"2021-06-16T19:00:26",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-13T10:00:22",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-06-12T10:00:32",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-06-09T19:00:02",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-08T19:00:40",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-03T19:30:33",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-03T19:00:37",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-06-01T19:00:38",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-27T19:30:43",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-27T09:00:44",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-26T19:00:50",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-26T19:00:30",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-20T19:00:39",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-18T19:30:49",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-13T19:00:17",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-13T17:00:44",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-11T19:00:41",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-10T17:00:29",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-09T10:00:40",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-05-08T10:00:32",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-05-06T19:30:46",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-05-05T09:00:13",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-29T19:30:33",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-29T19:00:27",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-29T19:00:01",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-27T19:00:48",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-27T19:00:37",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-04-24T10:00:34",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-22T19:00:34",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-20T19:30:35",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-15T19:00:03",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-15T07:30:27",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-14T19:00:52",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-14T19:00:09",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-04-10T10:00:15",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-04-06T19:00:58",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-30T19:30:51",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-29T19:00:57",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-28T10:30:23",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-03-27T19:00:27",false,"ONLINE VIA ZOOM","Skills Course"
"2021-03-25T18:00:07",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-23T19:30:39",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-23T19:00:35",false,"ONLINE VIA ZOOM","Overnights Adventures and International Camp"
"2021-03-22T19:00:06",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-16T19:00:24",false,"ONLINE VIA ZOOM","Skills Course"
"2021-03-15T19:00:32",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-13T10:00:56",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-03-13T10:00:21",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-03-10T19:00:03",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-08T19:00:20",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-03T19:00:59",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-03T19:00:39",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-03-03T19:00:09",false,"ONLINE VIA ZOOM","Skills Course"
"2021-03-01T19:30:10",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-02-25T19:00:56",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-25T19:00:02",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-24T19:00:31",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-24T19:00:07",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-23T19:00:04",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-23T17:00:10",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-23T17:00:00",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-18T17:00:29",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-18T17:00:01",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-16T17:00:08",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-15T19:00:52",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-09T17:00:40",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-01T20:00:37",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2021-02-01T19:30:30",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-01-30T10:30:10",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-01-19T19:00:01",false,"ONLINE VIA ZOOM","Being A Scouter"
"2021-01-01T19:00:53",false,"ONLINE VIA ZOOM","The Story of Scouting eLearning Module"
"2021-01-01T19:00:04",false,"ONLINE VIA ZOOM","Safe Guarding eLearning Module"
"2021-01-01T09:00:50",false,"Larch Hill National Campsite","Adventure Skills Facilitator"
"2021-01-01T09:00:06",false,"No Venue","Adventure Skills Facilitator"
"2020-12-17T17:00:19",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-12-15T19:30:15",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-12-08T19:30:42",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-12-01T19:30:16",false,"On-line ZOOM","Safeguarding Refresher Training"
"2020-11-23T19:30:59",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-23T19:30:31",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-23T17:00:13",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-11-16T19:30:40",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-10T19:00:33",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-10T17:00:03",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-09T19:30:53",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-02T19:30:00",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-11-02T19:00:09",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-29T17:00:17",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-10-27T19:00:17",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-24T09:00:26",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-19T19:30:29",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-19T19:00:30",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-19T19:00:15",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-15T19:30:05",false,"ONLINE VIA ZOOM","Safeguarding Refresher Training"
"2020-10-13T19:30:17",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-13T19:00:45",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-13T19:00:19",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-13T19:00:07",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-12T19:30:43",false,"ONLINE VIA ZOOM","Being A Scouter"
"2020-10-11T10:00:11",false,"Online via Zoom","Safeguarding Refresher Training"
"2020-10-10T09:00:31",false,"ONLINE VIA ZOOM","Being A Scouter"
